REGIAO:;SE
UF:;RJ
ESTACAO:;RIO DE JANEIRO - FORTE DE COPACABANA
CODIGO (WMO):;A652
LATITUDE:;-22,98833333
LONGITUDE:;-43,19055555
ALTITUDE:;25,59
DATA DE FUNDACAO:;18/05/07
Data;Hora UTC;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);RADIACAO GLOBAL (Kj/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA DO PONTO DE ORVALHO (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);UMIDADE RELATIVA DO AR, HORARIA (%);VENTO, DIREÇÃO HORARIA (gr) (° (gr));VENTO, RAJADA MAXIMA (m/s);VENTO, VELOCIDADE HORARIA (m/s);
2026/01/16;0200 UTC;;;;;;;;;;;;;;;;;;
2026/01/16;0300 UTC;;;;;;;;;;;;;;;;;;
2026/01/16;0400 UTC;;;;;;;;;;;;;;;;;;
2026/01/16;0500 UTC;;;;;;;;;;;;;;;;;;
2026/01/16;0600 UTC;;;;;;;;;;;;;;;;;;
2026/01/16;0700 UTC;;;;;;;;;;;;;;;;;;
2026/01/16;0800 UTC;;;;;;;;;;;;;;;;;;
2026/01/16;0900 UTC;;;;;;;;;;;;;;;;;;
2026/01/16;1000 UTC;;;;;;;;;;;;;;;;;;
2026/01/16;1100 UTC;0;1011,1;;;1168,3;28,2;20,1;;;;;;;62;60;;2,3;
2026/01/16;1200 UTC;0;1011,4;1011,5;1011,2;2314,6;30,3;19,6;30,3;28,6;20,4;19,6;60;53;53;77;5,3;1,6;
2026/01/16;1300 UTC;0;1011,3;1011,4;1011,2;2998,3;27,8;21,2;31,1;26,8;21,7;19,4;72;50;67;91;4,6;2,4;
2026/01/16;1400 UTC;0;1011,2;1011,3;1011,1;3530,8;28,7;21,3;28,9;26,8;21,8;20,9;72;63;64;82;4,8;2,9;
2026/01/16;1500 UTC;0;1010,8;1011,2;1010,8;3859,3;28;20,9;29,9;27,5;21,4;20,2;67;59;65;105;5,1;1,5;
2026/01/16;1600 UTC;0;1010,2;1010,8;1010,2;3429,4;29,4;21,2;29,8;27,8;21,5;20,4;66;59;61;85;3,8;2,1;
2026/01/16;1700 UTC;0;1009,5;1010,2;1009,5;2383,9;28,4;20,8;29,5;27,6;21,5;20,5;66;60;64;86;3,5;2,2;
2026/01/16;1800 UTC;0;1008,7;1009,5;1008,7;2633,1;29,9;21,3;30,2;27,6;22,1;20,4;67;60;60;99;4,7;2,2;
2026/01/16;1900 UTC;0;1008,2;1008,7;1008,1;2157,8;27,6;20,8;29,8;26,8;21,3;20,4;69;60;66;90;8,5;3,4;
2026/01/16;2000 UTC;;;;;;;;;;;;;;;;;;
2026/01/16;2100 UTC;;;;;;;;;;;;;;;;;;
2026/01/16;2200 UTC;;;;;;;;;;;;;;;;;;
2026/01/16;2300 UTC;;;;;;;;;;;;;;;;;;
2026/01/17;0000 UTC;;;;;;;;;;;;;;;;;;
2026/01/17;0100 UTC;;;;;;;;;;;;;;;;;;
2026/01/17;0200 UTC;;;;;;;;;;;;;;;;;;
2026/01/17;0300 UTC;;;;;;;;;;;;;;;;;;
2026/01/17;0400 UTC;;;;;;;;;;;;;;;;;;
2026/01/17;0500 UTC;;;;;;;;;;;;;;;;;;
2026/01/17;0600 UTC;;;;;;;;;;;;;;;;;;
2026/01/17;0700 UTC;;;;;;;;;;;;;;;;;;
2026/01/17;0800 UTC;;;;;;;;;;;;;;;;;;
2026/01/17;0900 UTC;;;;;;;;;;;;;;;;;;
2026/01/17;1000 UTC;;;;;;;;;;;;;;;;;;
2026/01/17;1100 UTC;;;;;;;;;;;;;;;;;;
2026/01/17;1200 UTC;0;1008;1008,1;1008;2385,1;26,8;21,4;27,7;26,1;21,6;21;75;67;72;68;;2,6;
2026/01/17;1300 UTC;0;1008,1;1008,3;1008,1;2410,4;27,8;21,5;29,8;27,5;21,8;20,7;69;61;69;79;;2,8;
2026/01/17;1400 UTC;0;1007,7;1008,1;1007,7;2403,1;28,3;21,7;29,4;27,4;22,6;21;71;63;68;107;4,6;2,5;
2026/01/17;1500 UTC;0;1007,4;1007,7;1007,4;3150,6;28;21,8;29,6;26,6;22,5;20,9;72;62;69;83;4,6;1,8;
2026/01/17;1600 UTC;0;1006,6;1007,4;1006,6;2834,8;26,7;21,1;28,1;26,7;22,1;20,9;73;68;71;63;6;3,5;
2026/01/17;1700 UTC;0;1006;1006,6;1006;1967,5;27,3;20,9;28,1;26,6;21,5;20,8;72;66;68;73;7,1;3,2;
2026/01/17;1800 UTC;0;1005,4;1006;1005,4;2556,6;27,2;20,3;28,9;27,2;21,3;20,2;69;62;66;76;7,5;3,8;
2026/01/17;1900 UTC;0;1005;1005,4;1005;1715,4;27,4;20,3;27,6;26,2;20,7;20;70;65;65;85;9,3;5,6;
2026/01/17;2000 UTC;0;1004,7;1005;1004,7;1212,3;27;20;27,6;26,5;20,5;19,8;68;63;66;76;9,8;4,2;
2026/01/17;2100 UTC;;;;;;;;;;;;;;;;;;
2026/01/17;2200 UTC;;;;;;;;;;;;;;;;;;
2026/01/17;2300 UTC;;;;;;;;;;;;;;;;;;
2026/01/18;0000 UTC;;;;;;;;;;;;;;;;;;
2026/01/18;0100 UTC;;;;;;;;;;;;;;;;;;
2026/01/18;0200 UTC;;;;;;;;;;;;;;;;;;
2026/01/18;0300 UTC;;;;;;;;;;;;;;;;;;
2026/01/18;0400 UTC;;;;;;;;;;;;;;;;;;
2026/01/18;0500 UTC;;;;;;;;;;;;;;;;;;
2026/01/18;0600 UTC;;;;;;;;;;;;;;;;;;
2026/01/18;0700 UTC;;;;;;;;;;;;;;;;;;
2026/01/18;0800 UTC;;;;;;;;;;;;;;;;;;
2026/01/18;0900 UTC;;;;;;;;;;;;;;;;;;
2026/01/18;1000 UTC;;;;;;;;;;;;;;;;;;
2026/01/18;1100 UTC;0;1005,2;;;244,6;30,1;19,2;;;;;;;52;19;;1,9;
2026/01/18;1200 UTC;0;1005,5;1005,6;1005,3;1542,3;29,4;20;31,9;29,4;20,2;17,7;57;44;57;241;5,2;1,4;
2026/01/18;1300 UTC;0;1005,6;1005,6;1005,5;2262,5;31,2;19,7;32,6;28,8;21,4;19,3;63;46;50;162;3;1,3;
2026/01/18;1400 UTC;0;1005,5;1005,7;1005,4;1571;32,4;17;32,9;31,6;19,3;16,5;47;39;40;308;6,9;1,6;
2026/01/18;1500 UTC;0;1005,4;1005,5;1005,2;1094,2;32,5;17,9;32,5;31,4;18;16,6;44;40;42;299;5,9;2,1;
2026/01/18;1600 UTC;0;1004,7;1005,4;1004,7;3942,7;35,7;17;35,8;32,5;18,2;16,7;42;33;33;310;5,7;1,8;
2026/01/18;1700 UTC;0;1003,7;1004,7;1003,7;1926,6;33,3;16,4;35,7;33,1;17,3;16,3;37;33;36;343;7,5;2,1;
2026/01/18;1800 UTC;0;1002,9;1003,7;1002,9;2091,3;34,2;15,5;35,1;32,8;17,5;15,5;37;33;33;341;10,2;2,9;
2026/01/18;1900 UTC;0;1002,5;;;1235,5;33;15,7;;;;;;;35;297;;1,5;
2026/01/18;2000 UTC;;;;;;;;;;;;;;;;;;
2026/01/18;2100 UTC;;;;;;;;;;;;;;;;;;
2026/01/18;2200 UTC;;;;;;;;;;;;;;;;;;
2026/01/18;2300 UTC;;;;;;;;;;;;;;;;;;
2026/01/19;0000 UTC;;;;;;;;;;;;;;;;;;
2026/01/19;0100 UTC;;;;;;;;;;;;;;;;;;
2026/01/19;0200 UTC;;;;;;;;;;;;;;;;;;
2026/01/19;0300 UTC;;;;;;;;;;;;;;;;;;
2026/01/19;0400 UTC;;;;;;;;;;;;;;;;;;
2026/01/19;0500 UTC;;;;;;;;;;;;;;;;;;
2026/01/19;0600 UTC;;;;;;;;;;;;;;;;;;
2026/01/19;0700 UTC;;;;;;;;;;;;;;;;;;
2026/01/19;0800 UTC;;;;;;;;;;;;;;;;;;
2026/01/19;0900 UTC;;;;;;;;;;;;;;;;;;
2026/01/19;1000 UTC;;;;;;;;;;;;;;;;;;
2026/01/19;1100 UTC;;;;;;;;;;;;;;;;;;
2026/01/19;1200 UTC;;;;;;;;;;;;;;;;;;
2026/01/19;1300 UTC;0;1001,7;1001,7;1001;1392,4;32,9;18,7;32,9;31,7;19;17,7;45;41;43;114;7,2;1,6;
2026/01/19;1400 UTC;0;1001,9;1001,9;1001,7;1322,9;32,9;18,2;33,3;32,4;20,1;17,7;48;41;42;277;5;1,4;
2026/01/19;1500 UTC;0;1001,5;;;992,6;32,7;18,2;;;;;;;42;306;;1,8;
2026/01/19;1600 UTC;0;1001,3;1001,6;1001,3;2224,1;34,1;20,1;35;32,7;20,5;18,2;46;38;44;176;5,3;1,9;
2026/01/19;1700 UTC;0;1001,1;1001,3;1001,1;1803,3;32,9;21,4;33,8;31,5;21,8;19,3;56;44;51;95;5;1,8;
2026/01/19;1800 UTC;0;1000,7;;;1791,1;30,8;23;;;;;;;63;234;;2,3;
2026/01/19;1900 UTC;;;;;;;;;;;;;;;;;;
2026/01/19;2000 UTC;;;;;;;;;;;;;;;;;;
2026/01/19;2100 UTC;;;;;;;;;;;;;;;;;;
2026/01/19;2200 UTC;;;;;;;;;;;;;;;;;;
2026/01/19;2300 UTC;;;;;;;;;;;;;;;;;;
2026/01/20;0000 UTC;;;;;;;;;;;;;;;;;;
2026/01/20;0100 UTC;;;;;;;;;;;;;;;;;;
2026/01/20;0200 UTC;;;;;;;;;;;;;;;;;;
2026/01/20;0300 UTC;;;;;;;;;;;;;;;;;;
2026/01/20;0400 UTC;;;;;;;;;;;;;;;;;;
2026/01/20;0500 UTC;;;;;;;;;;;;;;;;;;
2026/01/20;0600 UTC;;;;;;;;;;;;;;;;;;
2026/01/20;0700 UTC;;;;;;;;;;;;;;;;;;
2026/01/20;0800 UTC;;;;;;;;;;;;;;;;;;
2026/01/20;0900 UTC;;;;;;;;;;;;;;;;;;
2026/01/20;1000 UTC;;;;;;;;;;;;;;;;;;
2026/01/20;1100 UTC;;;;;;;;;;;;;;;;;;
2026/01/20;1200 UTC;;;;;;;;;;;;;;;;;;
2026/01/20;1300 UTC;;;;;;;;;;;;;;;;;;
2026/01/20;1400 UTC;0;1009,7;;;357,9;25;21;;;;;;;78;;;;
2026/01/20;1500 UTC;;;;;;;;;;;;;;;;;;
2026/01/20;1600 UTC;;;;;;;;;;;;;;;;;;
2026/01/20;1700 UTC;;;;;;;;;;;;;;;;;;
2026/01/20;1800 UTC;0;1009,5;1009,5;1009,3;2427,1;23,9;19,2;25,2;23,5;21,3;19;81;72;75;173;11;6,4;
2026/01/20;1900 UTC;;;;;;;;;;;;;;;;;;
2026/01/20;2000 UTC;;;;;;;;;;;;;;;;;;
2026/01/20;2100 UTC;;;;;;;;;;;;;;;;;;
2026/01/20;2200 UTC;;;;;;;;;;;;;;;;;;
2026/01/20;2300 UTC;;;;;;;;;;;;;;;;;;
2026/01/21;0000 UTC;;;;;;;;;;;;;;;;;;
2026/01/21;0100 UTC;;;;;;;;;;;;;;;;;;
2026/01/21;0200 UTC;;;;;;;;;;;;;;;;;;
2026/01/21;0300 UTC;;;;;;;;;;;;;;;;;;
2026/01/21;0400 UTC;;;;;;;;;;;;;;;;;;
2026/01/21;0500 UTC;;;;;;;;;;;;;;;;;;
2026/01/21;0600 UTC;;;;;;;;;;;;;;;;;;
2026/01/21;0700 UTC;;;;;;;;;;;;;;;;;;
2026/01/21;0800 UTC;;;;;;;;;;;;;;;;;;
2026/01/21;0900 UTC;;;;;;;;;;;;;;;;;;
2026/01/21;1000 UTC;;;;;;;;;;;;;;;;;;
2026/01/21;1100 UTC;;;;;;;;;;;;;;;;;;
2026/01/21;1200 UTC;;;;;;;;;;;;;;;;;;
2026/01/21;1300 UTC;0;1011,7;;;1683,4;25;19,3;;;;;;;71;260;;1,2;
2026/01/21;1400 UTC;;;;;;;;;;;;;;;;;;
2026/01/21;1500 UTC;0;1011,4;;;1181;25,6;20,5;;;;;;;74;260;;2,5;
2026/01/21;1600 UTC;;;;;;;;;;;;;;;;;;
2026/01/21;1700 UTC;;;;;;;;;;;;;;;;;;
2026/01/21;1800 UTC;,2;1010,9;;;488,2;23,5;20,8;;;;;;;85;;;;
2026/01/21;1900 UTC;;;;;;;;;;;;;;;;;;
2026/01/21;2000 UTC;;;;;;;;;;;;;;;;;;
2026/01/21;2100 UTC;;;;;;;;;;;;;;;;;;
2026/01/21;2200 UTC;;;;;;;;;;;;;;;;;;
2026/01/21;2300 UTC;;;;;;;;;;;;;;;;;;
2026/01/22;0000 UTC;;;;;;;;;;;;;;;;;;
2026/01/22;0100 UTC;;;;;;;;;;;;;;;;;;
2026/01/22;0200 UTC;;;;;;;;;;;;;;;;;;
2026/01/22;0300 UTC;;;;;;;;;;;;;;;;;;
2026/01/22;0400 UTC;;;;;;;;;;;;;;;;;;
2026/01/22;0500 UTC;;;;;;;;;;;;;;;;;;
2026/01/22;0600 UTC;;;;;;;;;;;;;;;;;;
2026/01/22;0700 UTC;;;;;;;;;;;;;;;;;;
2026/01/22;0800 UTC;;;;;;;;;;;;;;;;;;
2026/01/22;0900 UTC;;;;;;;;;;;;;;;;;;
2026/01/22;1000 UTC;;;;;;;;;;;;;;;;;;
2026/01/22;1100 UTC;;;;;;;;;;;;;;;;;;
2026/01/22;1200 UTC;;;;;;;;;;;;;;;;;;
2026/01/22;1300 UTC;;;;;;;;;;;;;;;;;;
2026/01/22;1400 UTC;;;;;;;;;;;;;;;;;;
2026/01/22;1500 UTC;;;;;;;;;;;;;;;;;;
2026/01/22;1600 UTC;;;;;;;;;;;;;;;;;;
2026/01/22;1700 UTC;;;;;;;;;;;;;;;;;;
2026/01/22;1800 UTC;;;;;;;;;;;;;;;;;;
2026/01/22;1900 UTC;;;;;;;;;;;;;;;;;;
2026/01/22;2000 UTC;;;;;;;;;;;;;;;;;;
2026/01/22;2100 UTC;;;;;;;;;;;;;;;;;;
2026/01/22;2200 UTC;;;;;;;;;;;;;;;;;;
2026/01/22;2300 UTC;;;;;;;;;;;;;;;;;;
2026/01/23;0000 UTC;;;;;;;;;;;;;;;;;;
2026/01/23;0100 UTC;;;;;;;;;;;;;;;;;;
2026/01/23;0200 UTC;;;;;;;;;;;;;;;;;;
2026/01/23;0300 UTC;;;;;;;;;;;;;;;;;;
2026/01/23;0400 UTC;;;;;;;;;;;;;;;;;;
2026/01/23;0500 UTC;;;;;;;;;;;;;;;;;;
2026/01/23;0600 UTC;;;;;;;;;;;;;;;;;;
2026/01/23;0700 UTC;;;;;;;;;;;;;;;;;;
2026/01/23;0800 UTC;;;;;;;;;;;;;;;;;;
2026/01/23;0900 UTC;;;;;;;;;;;;;;;;;;
2026/01/23;1000 UTC;;;;;;;;;;;;;;;;;;
2026/01/23;1100 UTC;;;;;;;;;;;;;;;;;;
2026/01/23;1200 UTC;;;;;;;;;;;;;;;;;;
2026/01/23;1300 UTC;;;;;;;;;;;;;;;;;;
2026/01/23;1400 UTC;;;;;;;;;;;;;;;;;;
2026/01/23;1500 UTC;;;;;;;;;;;;;;;;;;
2026/01/23;1600 UTC;;;;;;;;;;;;;;;;;;
2026/01/23;1700 UTC;;;;;;;;;;;;;;;;;;
2026/01/23;1800 UTC;;;;;;;;;;;;;;;;;;
2026/01/23;1900 UTC;;;;;;;;;;;;;;;;;;
2026/01/23;2000 UTC;;;;;;;;;;;;;;;;;;
2026/01/23;2100 UTC;;;;;;;;;;;;;;;;;;
2026/01/23;2200 UTC;;;;;;;;;;;;;;;;;;
2026/01/23;2300 UTC;;;;;;;;;;;;;;;;;;
2026/01/24;0000 UTC;;;;;;;;;;;;;;;;;;
2026/01/24;0100 UTC;;;;;;;;;;;;;;;;;;
2026/01/24;0200 UTC;;;;;;;;;;;;;;;;;;
2026/01/24;0300 UTC;;;;;;;;;;;;;;;;;;
2026/01/24;0400 UTC;;;;;;;;;;;;;;;;;;
2026/01/24;0500 UTC;;;;;;;;;;;;;;;;;;
2026/01/24;0600 UTC;;;;;;;;;;;;;;;;;;
2026/01/24;0700 UTC;;;;;;;;;;;;;;;;;;
2026/01/24;0800 UTC;;;;;;;;;;;;;;;;;;
2026/01/24;0900 UTC;;;;;;;;;;;;;;;;;;
2026/01/24;1000 UTC;;;;;;;;;;;;;;;;;;
2026/01/24;1100 UTC;,2;1011,4;;;1216,4;24,6;21,6;;;;;;;83;218;;,7;
2026/01/24;1200 UTC;;;;;;;;;;;;;;;;;;
2026/01/24;1300 UTC;;;;;;;;;;;;;;;;;;
2026/01/24;1400 UTC;0;1012,1;1012,2;1012;2462;26,4;22,1;27,6;24,5;25,8;22,1;95;76;77;107;3,1;1,8;
2026/01/24;1500 UTC;0;1012,1;1012,2;1012;3929,3;26,8;22,2;28,1;25,8;24,3;21,6;85;73;76;143;3,8;2;
2026/01/24;1600 UTC;0;1011,6;1012,1;1011,6;3423,8;25,4;21,6;27,9;25,4;23;21,2;81;70;79;131;4,2;2,8;
2026/01/24;1700 UTC;0;1011;1011,3;1011;1648,3;25,9;22,4;26,5;25,7;23,1;21,8;84;78;81;97;3,6;1,5;
2026/01/24;1800 UTC;0;1010,7;1011,1;1010,7;1103,7;25,7;23;26,3;25,4;23,1;21,7;86;78;85;107;3,5;2,5;
2026/01/24;1900 UTC;;;;;;;;;;;;;;;;;;
2026/01/24;2000 UTC;;;;;;;;;;;;;;;;;;
2026/01/24;2100 UTC;;;;;;;;;;;;;;;;;;
2026/01/24;2200 UTC;;;;;;;;;;;;;;;;;;
2026/01/24;2300 UTC;;;;;;;;;;;;;;;;;;
2026/01/25;0000 UTC;;;;;;;;;;;;;;;;;;
2026/01/25;0100 UTC;;;;;;;;;;;;;;;;;;
2026/01/25;0200 UTC;;;;;;;;;;;;;;;;;;
2026/01/25;0300 UTC;;;;;;;;;;;;;;;;;;
2026/01/25;0400 UTC;;;;;;;;;;;;;;;;;;
2026/01/25;0500 UTC;;;;;;;;;;;;;;;;;;
2026/01/25;0600 UTC;;;;;;;;;;;;;;;;;;
2026/01/25;0700 UTC;;;;;;;;;;;;;;;;;;
2026/01/25;0800 UTC;;;;;;;;;;;;;;;;;;
2026/01/25;0900 UTC;;;;;;;;;;;;;;;;;;
2026/01/25;1000 UTC;;;;;;;;;;;;;;;;;;
2026/01/25;1100 UTC;0;1013,1;;;2196,6;25,4;20,8;;;;;;;76;216;;,8;
2026/01/25;1200 UTC;0;1013,3;1013,3;1013,1;2522,3;27,1;21,8;27,5;25,3;23,1;20,5;80;72;73;114;2,4;1,7;
2026/01/25;1300 UTC;0;1013,3;1013,5;1013,3;2881,4;27,8;21,9;28,8;25,3;23,8;21,1;79;68;70;134;3,1;2,4;
2026/01/25;1400 UTC;0;1013,2;1013,5;1013,2;3702,8;27,8;21,4;28,6;27,1;23,3;21;75;67;68;140;3,1;1,8;
2026/01/25;1500 UTC;0;1012,8;1013,2;1012,8;3256,9;28,1;21,8;28,4;27,1;22,4;20,8;74;65;69;148;3,2;2;
2026/01/25;1600 UTC;0;1012,6;1012,9;1012,6;2761,3;26,5;21,8;28,7;26,5;22,8;21,4;76;67;75;147;4,4;3;
2026/01/25;1700 UTC;0;1012,1;1012,6;1012;1542;27;22,4;27,7;26,6;22,9;21,9;77;72;76;;;;
2026/01/25;1800 UTC;;;;;;;;;;;;;;;;;;
2026/01/25;1900 UTC;;;;;;;;;;;;;;;;;;
2026/01/25;2000 UTC;;;;;;;;;;;;;;;;;;
2026/01/25;2100 UTC;;;;;;;;;;;;;;;;;;
2026/01/25;2200 UTC;;;;;;;;;;;;;;;;;;
2026/01/25;2300 UTC;;;;;;;;;;;;;;;;;;
2026/01/26;0000 UTC;;;;;;;;;;;;;;;;;;
2026/01/26;0100 UTC;;;;;;;;;;;;;;;;;;
2026/01/26;0200 UTC;;;;;;;;;;;;;;;;;;
2026/01/26;0300 UTC;;;;;;;;;;;;;;;;;;
2026/01/26;0400 UTC;;;;;;;;;;;;;;;;;;
2026/01/26;0500 UTC;;;;;;;;;;;;;;;;;;
2026/01/26;0600 UTC;;;;;;;;;;;;;;;;;;
2026/01/26;0700 UTC;;;;;;;;;;;;;;;;;;
2026/01/26;0800 UTC;;;;;;;;;;;;;;;;;;
2026/01/26;0900 UTC;;;;;;;;;;;;;;;;;;
2026/01/26;1000 UTC;;;;;;;;;;;;;;;;;;
2026/01/26;1100 UTC;;;;;;;;;;;;;;;;;;
2026/01/26;1200 UTC;;;;;;;;;;;;;;;;;;
2026/01/26;1300 UTC;0;1013,9;;;2872,7;28,5;23,7;;;;;;;75;105;;1,6;
2026/01/26;1400 UTC;0;1013,6;;;3484,2;28,9;23;;;;;;;70;108;;2,6;
2026/01/26;1500 UTC;0;1013,3;1013,6;1013,3;3438,5;28,8;23,6;30,2;28,6;24,5;22,4;75;67;73;127;3,8;2,7;
2026/01/26;1600 UTC;0;1012,8;1013,3;1012,8;3744;29,4;23,4;29,4;28,4;23,9;22,5;75;69;70;147;3,7;2,8;
2026/01/26;1700 UTC;0;1012,6;1012,8;1012,6;3416,1;27,7;22,5;29,5;27,7;24;22;74;68;74;143;3,7;1,7;
2026/01/26;1800 UTC;;;;;;;;;;;;;;;;;;
2026/01/26;1900 UTC;;;;;;;;;;;;;;;;;;
2026/01/26;2000 UTC;;;;;;;;;;;;;;;;;;
2026/01/26;2100 UTC;;;;;;;;;;;;;;;;;;
2026/01/26;2200 UTC;;;;;;;;;;;;;;;;;;
2026/01/26;2300 UTC;;;;;;;;;;;;;;;;;;
2026/01/27;0000 UTC;;;;;;;;;;;;;;;;;;
2026/01/27;0100 UTC;;;;;;;;;;;;;;;;;;
2026/01/27;0200 UTC;;;;;;;;;;;;;;;;;;
2026/01/27;0300 UTC;;;;;;;;;;;;;;;;;;
2026/01/27;0400 UTC;;;;;;;;;;;;;;;;;;
2026/01/27;0500 UTC;;;;;;;;;;;;;;;;;;
2026/01/27;0600 UTC;;;;;;;;;;;;;;;;;;
2026/01/27;0700 UTC;;;;;;;;;;;;;;;;;;
2026/01/27;0800 UTC;;;;;;;;;;;;;;;;;;
2026/01/27;0900 UTC;;;;;;;;;;;;;;;;;;
2026/01/27;1000 UTC;;;;;;;;;;;;;;;;;;
2026/01/27;1100 UTC;;;;;;;;;;;;;;;;;;
2026/01/27;1200 UTC;0;1013;;;2239,1;27,6;22,1;;;;;;;72;88;;2,9;
2026/01/27;1300 UTC;0;1012,9;1013,1;1012,9;3045,9;29,6;24,2;29,6;27,5;24,2;21,9;75;69;73;110;4;2,9;
2026/01/27;1400 UTC;0;1012,6;1012,9;1012,6;3623,9;30,2;22,3;31,2;29,7;24,2;21,5;73;59;62;126;4,3;2,9;
2026/01/27;1500 UTC;0;1012,3;1012,6;1012,3;3880;30,4;22,2;31;29,5;24;21,4;69;60;62;122;3,9;2,9;
2026/01/27;1600 UTC;0;1012;1012,3;1012;3896;29,8;21,8;31,1;29,4;23,2;21;66;59;62;128;3,6;2;
2026/01/27;1700 UTC;0;1011,4;1012;1011,4;3609,8;30,1;22,4;31,5;29,8;23,7;21,3;66;57;63;129;3,6;2,2;
2026/01/27;1800 UTC;0;1010,8;1011,4;1010,8;2736,2;30,7;24,2;31,6;29,5;24,5;22,1;71;60;68;112;4,9;3,8;
2026/01/27;1900 UTC;0;1010,9;1011,1;1010,5;1107,3;27,9;23,6;30,7;27,8;24,5;23,2;78;68;78;98;6,7;3,5;
2026/01/27;2000 UTC;0;1010,8;;;359,4;27,5;23,3;;;;;;;78;100;;3,3;
2026/01/27;2100 UTC;0;1010,8;1010,8;1010,5;394,7;28,3;21,1;28,4;27,3;23,6;21,1;80;65;65;337;9,3;1,4;
2026/01/27;2200 UTC;;;;;;;;;;;;;;;;;;
2026/01/27;2300 UTC;;;;;;;;;;;;;;;;;;
2026/01/28;0000 UTC;;;;;;;;;;;;;;;;;;
2026/01/28;0100 UTC;;;;;;;;;;;;;;;;;;
2026/01/28;0200 UTC;;;;;;;;;;;;;;;;;;
2026/01/28;0300 UTC;;;;;;;;;;;;;;;;;;
2026/01/28;0400 UTC;;;;;;;;;;;;;;;;;;
2026/01/28;0500 UTC;;;;;;;;;;;;;;;;;;
2026/01/28;0600 UTC;;;;;;;;;;;;;;;;;;
2026/01/28;0700 UTC;;;;;;;;;;;;;;;;;;
2026/01/28;0800 UTC;;;;;;;;;;;;;;;;;;
2026/01/28;0900 UTC;;;;;;;;;;;;;;;;;;
2026/01/28;1000 UTC;0;1011,8;;;208,4;26,9;21,1;;;;;;;71;294;;1;
2026/01/28;1100 UTC;0;1012;1012;1011,8;1398;27,2;20,8;28,6;26,6;22,2;20,5;73;64;68;97;3,2;2;
2026/01/28;1200 UTC;0;1012;1012,1;1012;2439,2;28,4;20,9;28,8;27,2;22,3;20,4;69;62;64;89;4,8;2,3;
2026/01/28;1300 UTC;0;1012;1012,1;1012;3146,6;28,4;21,4;28,8;28;22,6;20,5;70;61;66;92;5,2;3,8;
2026/01/28;1400 UTC;0;1011,8;1012;1011,8;3648,4;29,5;22,8;29,8;28,2;23,2;21,1;70;64;67;96;5,5;2,8;
2026/01/28;1500 UTC;0;1011,2;1011,8;1011,2;3918,3;31,1;23,7;31,3;29,4;23,8;22,1;67;63;65;109;6;4,1;
2026/01/28;1600 UTC;0;1010,6;1011,2;1010,6;3933,6;29,4;22,7;31,4;29,2;23,8;22,1;70;62;67;95;6,7;4,6;
2026/01/28;1700 UTC;0;1009,7;1010,6;1009,7;3671;29,7;24,1;30,2;29,2;24,1;22,9;72;67;72;104;7,3;5,4;
2026/01/28;1800 UTC;0;1009,2;1009,7;1009,1;3168,3;29,3;23,9;29,7;29,2;24;23,2;73;70;73;105;7,8;5,7;
2026/01/28;1900 UTC;0;1008,9;1009,2;1008,9;2101,7;28;23,7;29,3;28;24,1;23,6;78;72;78;98;7,7;4,1;
2026/01/28;2000 UTC;0;1008,7;1008,9;1008,6;990,6;28,3;23,4;28,6;28;23,9;23,3;78;74;75;86;6,5;3,8;
2026/01/28;2100 UTC;;;;;;;;;;;;;;;;;;
2026/01/28;2200 UTC;;;;;;;;;;;;;;;;;;
2026/01/28;2300 UTC;;;;;;;;;;;;;;;;;;
2026/01/29;0000 UTC;;;;;;;;;;;;;;;;;;
2026/01/29;0100 UTC;;;;;;;;;;;;;;;;;;
2026/01/29;0200 UTC;;;;;;;;;;;;;;;;;;
2026/01/29;0300 UTC;;;;;;;;;;;;;;;;;;
2026/01/29;0400 UTC;;;;;;;;;;;;;;;;;;
2026/01/29;0500 UTC;;;;;;;;;;;;;;;;;;
2026/01/29;0600 UTC;;;;;;;;;;;;;;;;;;
2026/01/29;0700 UTC;;;;;;;;;;;;;;;;;;
2026/01/29;0800 UTC;;;;;;;;;;;;;;;;;;
2026/01/29;0900 UTC;;;;;;;;;;;;;;;;;;
2026/01/29;1000 UTC;;;;;;;;;;;;;;;;;;
2026/01/29;1100 UTC;;;;;;;;;;;;;;;;;;
2026/01/29;1200 UTC;0;1009,9;1009,9;1009,6;3843,5;29;23,3;29,7;28,7;24;21,9;73;64;71;96;4,8;2,8;
2026/01/29;1300 UTC;0;1009,7;1010;1009,7;3038,7;31,9;25,3;31,9;28,6;25,4;22,8;75;67;68;111;3,6;2,6;
